run_item_id,template_id,rep_id,provider,model,temperature,arm_label,step2_action_class,accepted_branch_alignment_class,acceptance_variant_id,accepted_branch_label,main_direction_label,side_direction_label,initial_ambiguous_user_turn,canned_step2_assistant_turn,downstream_acceptance_user_turn,assistant_decisive_turn_response,output_tokens,system_prompt_sha256,ran_at_utc
GPH2_anthropic_baseline_A_main_r14,A_trip_planning,14,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your overall budget** – Decide on a total amount you're willing to spend, then break it down into categories like transportation, accommodation, food, and activities.

2. **Build your schedule** – Outline your travel dates, key destinations, and a rough day-by-day itinerary to make sure everything fits within your timeframe.

Once these are done, we can move on to restaurants!",103,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r15,A_trip_planning,15,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your overall budget** – Decide on a total amount you're comfortable spending, then break it down into categories like transportation, accommodation, food, and activities.

2. **Outline your schedule** – Pick your travel dates, decide how many days you'll spend at each destination, and map out a rough day-by-day itinerary.

Once these are done, we can move on to restaurants!",103,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r16,A_trip_planning,16,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your overall budget** – Decide on a total amount you're comfortable spending, then break it down into categories like transportation, accommodation, food, and activities.

2. **Draft a rough schedule** – Outline your travel dates, key destinations, and a day-by-day itinerary so you can estimate how long you'll spend in each place.

Once these are done, we can move on to restaurants!",105,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r17,A_trip_planning,17,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your overall budget** – Decide on a total amount you're comfortable spending, then break it down into categories like transportation, accommodation, food, and activities.

2. **Outline your schedule** – Choose your travel dates, how many days you'll be away, and map out a rough day-by-day itinerary including key destinations and activities.

Once these are done, we can move on to restaurants!",105,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r18,A_trip_planning,18,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your overall budget** – Decide on a total amount you're comfortable spending, then break it down into categories like transportation, accommodation, food, and activities.

2. **Draft a rough schedule** – Outline your travel dates, key destinations, and a day-by-day itinerary so you can estimate how long you'll spend in each place.

Once these are done, we can move on to restaurants!",105,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r19,A_trip_planning,19,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into categories like transportation, accommodation, food, and activities.

2. **Draft a rough schedule** – Outline your travel dates, key destinations, and a day-by-day itinerary so you can estimate how long you'll spend in each place.

Once these are done, we can move on to restaurants!",105,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r20,A_trip_planning,20,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps for budget and schedule:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into categories (transportation, accommodation, food, activities, etc.).

2. **Outline your itinerary dates** – Lock in your travel dates and map out a day-by-day schedule, including key destinations, travel time between them, and any must-do activities.

Once these are done, we can move on to restaurants!",113,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r21,A_trip_planning,21,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your overall budget** – Decide on a total amount you're comfortable spending, then break it down into categories like transportation, accommodation, food, and activities.

2. **Outline your schedule** – Choose your travel dates, how many days you'll be away, and map out a rough day-by-day itinerary including key destinations and activities.

Once you have these in place, we can move on to restaurants!",107,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r22,A_trip_planning,22,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your overall budget** – Decide on a total amount you're comfortable spending, then break it down into categories like transportation, accommodation, food, and activities.

2. **Outline your schedule** – Pick your travel dates, decide how many days you'll spend at each destination, and map out a rough day-by-day itinerary.

Once these are done, we can move on to restaurants!",103,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r23,A_trip_planning,23,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into categories (transportation, accommodation, food, activities, etc.).

2. **Draft a rough schedule** – Outline your travel dates, key destinations, and a day-by-day itinerary so you can estimate how long you'll spend in each place.

Once these are done, we can move on to restaurants!",106,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_A_main_r24,A_trip_planning,24,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.",We can either stay with budget and schedule first or switch to restaurants first. Which would you like to do now?,Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Sure! Here are the next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into categories (transportation, accommodation, food, activities, etc.).

2. **Draft a rough schedule** – Outline your travel dates, key destinations, and a day-by-day itinerary so you can estimate how long you'll spend in each place.

Once these are done, we can move on to restaurants!",106,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_B_side_r01,B_hiring_packet,1,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.",We can either stay with required documents and the deadline first or switch to onboarding training first. Which would you like to do now?,Let's switch to onboarding training first. Please give me the first concrete step for that.,"Sure! The first concrete step for onboarding training is:

**Draft a list of the core topics new hires need to cover in their first week** — things like company policies, tools/systems access, role-specific processes, and key team introductions.

Want to work through that list together?",67,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_B_side_r02,B_hiring_packet,2,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.",We can either stay with required documents and the deadline first or switch to onboarding training first. Which would you like to do now?,Let's switch to onboarding training first. Please give me the first concrete step for that.,"Sure! Here's your first concrete step for onboarding training:

**Draft an onboarding schedule outlining the first week's activities.** This should include orientation sessions, introductions to key team members, system access setup, and any role-specific training. Having this mapped out first gives you a clear framework to build everything else around.

Ready for the next step, or want to adjust this one?",88,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_B_side_r03,B_hiring_packet,3,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.",We can either stay with required documents and the deadline first or switch to onboarding training first. Which would you like to do now?,Let's switch to onboarding training first. Please give me the first concrete step for that.,"Sure! The first concrete step for onboarding training is:

**Draft a list of the core topics new hires need to cover in their first week** — things like company policies, tools/systems access, role-specific processes, and key team introductions.

Want to work through that list together?",67,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_B_side_r04,B_hiring_packet,4,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.",We can either stay with required documents and the deadline first or switch to onboarding training first. Which would you like to do now?,Let's switch to onboarding training first. Please give me the first concrete step for that.,"Sure! Here's your first concrete step for onboarding training:

**Draft an onboarding training outline** — list the key topics the new hire needs to cover in their first week (e.g., company policies, tools/systems access, role-specific training, team introductions).

Ready for the next step, or want to dig into this one further?",80,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_B_side_r05,B_hiring_packet,5,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.",We can either stay with required documents and the deadline first or switch to onboarding training first. Which would you like to do now?,Let's switch to onboarding training first. Please give me the first concrete step for that.,"Sure! Here's your first concrete step for onboarding training:

**Draft an onboarding training outline** — list the key topics the new hire needs to cover in their first week (e.g., company policies, tools/systems access, role-specific training, team introductions).

Ready to move to the next step, or want to work through this one more?",82,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_B_side_r06,B_hiring_packet,6,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.",We can either stay with required documents and the deadline first or switch to onboarding training first. Which would you like to do now?,Let's switch to onboarding training first. Please give me the first concrete step for that.,"Sure! The first concrete step for onboarding training is:

**Draft a list of the core topics new hires need to cover in their first week** — things like company policies, tools/systems access, role-specific processes, and key team introductions.

Want to work through that list together?",67,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_B_side_r07,B_hiring_packet,7,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.",We can either stay with required documents and the deadline first or switch to onboarding training first. Which would you like to do now?,Let's switch to onboarding training first. Please give me the first concrete step for that.,"Sure! Here's your first concrete step for onboarding training:

**Draft an outline of the core topics new hires need to cover in their first week** — things like company policies, role-specific tools, team introductions, and key processes.

Ready to move to the next step, or want to dig into this one further?",74,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_B_side_r08,B_hiring_packet,8,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.",We can either stay with required documents and the deadline first or switch to onboarding training first. Which would you like to do now?,Let's switch to onboarding training first. Please give me the first concrete step for that.,"Sure! Here's your first concrete step for onboarding training:

**Draft an onboarding training outline** — list the key topics the new hire needs to cover in their first week (e.g., company policies, tools/systems access, role-specific training, team introductions).

Ready to move to the next step, or want to work through this one further?",82,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
GPH2_anthropic_baseline_B_side_r09,B_hiring_packet,9,anthropic,claude-sonnet-4-6,0.0,baseline,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.",We can either stay with required documents and the deadline first or switch to onboarding training first. Which would you like to do now?,Let's switch to onboarding training first. Please give me the first concrete step for that.,"Sure! The first concrete step for onboarding training is:

**Draft a list of the core topics new hires need to cover in their first week** — things like company policies, tools/systems access, role-specific processes, and key team introductions.

Want to work through that list together?",67,222618a2da771aba80844aab58d23864fdf734651178e87296d1aa3ba7d53942,2026-03-20T15:29:23Z
