run_item_id,template_id,rep_id,provider,model,temperature,arm_label,step2_action_class,accepted_branch_alignment_class,acceptance_variant_id,accepted_branch_label,main_direction_label,side_direction_label,initial_ambiguous_user_turn,canned_step2_assistant_turn,downstream_acceptance_user_turn,assistant_decisive_turn_response,output_tokens,system_prompt_sha256,ran_at_utc
GPH2_anthropic_nrr_A_main_r11,A_trip_planning,11,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Great! Here are the next two concrete steps:

1. **Set your total budget** – Define the overall amount you're willing to spend on the trip, then break it down into key categories (transport, accommodation, food, activities, and a buffer for unexpected costs).

2. **Build your schedule framework** – Outline the trip dates, number of days, and a rough day-by-day structure (travel days, main destination days, any side trips), so you have a timeline to anchor the budget figures to.

Once these are done, we'll have a solid foundation to layer in the restaurant planning. Ready to tackle the budget first?",138,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r12,A_trip_planning,12,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Here are your next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into major categories (transport, accommodation, food, activities, etc.).

2. **Draft a rough schedule** – Outline your travel dates, key destinations, and how many days you'll spend in each place, so you can start matching costs to each leg of the trip.",93,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r13,A_trip_planning,13,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Here are your next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into major categories (transport, accommodation, food, activities, etc.).

2. **Outline your schedule** – Lock in your travel dates, then map out a day-by-day itinerary covering key destinations and how long you'll spend at each.

Once these are done, we can loop back to restaurants!",103,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r14,A_trip_planning,14,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Here are your next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into major categories (transport, accommodation, food, activities, and a contingency buffer).

2. **Build a day-by-day schedule** – Outline the key dates (departure, arrival, return), then slot in your main activities or destinations for each day, keeping travel time between locations in mind.

Once these are done, we can move on to restaurants naturally within the food budget and schedule slots you've already set.",125,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r15,A_trip_planning,15,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Here are the next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into major categories (transport, accommodation, food, activities, etc.).

2. **Outline your schedule** – Lock in your travel dates, then map out a day-by-day itinerary covering arrival, key activities, and departure.

Once these are done, we can move on to restaurants!",100,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r16,A_trip_planning,16,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Here are the next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into major categories (transport, accommodation, food, activities, etc.).

2. **Outline your schedule** – Define your travel dates, duration, and a rough day-by-day structure so you can align time and costs together.

Ready to dig into either of these?",94,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r17,A_trip_planning,17,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Great! Here are the next two concrete steps:

1. **Set your overall budget** – Determine the total amount you're willing to spend on the trip, then break it down into categories (transportation, accommodation, food, activities, etc.).

2. **Build your schedule** – Outline your travel dates, key destinations, and a day-by-day itinerary, making sure the timing aligns with your budget allocations.

Once these are solid, we can move on to restaurants!",108,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r18,A_trip_planning,18,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Here are the next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into major categories (transport, accommodation, food, activities, etc.).

2. **Outline your schedule** – Define your travel dates, duration, and a rough day-by-day structure so you can align time and costs together.

Ready to dig into either of these?",94,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r19,A_trip_planning,19,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Here are the next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into major categories (transport, accommodation, food, activities, etc.).

2. **Outline your schedule** – Define your travel dates, duration, and a rough day-by-day structure so you can align time and costs together.

Ready to dig into either of these?",94,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r20,A_trip_planning,20,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Great! Here are the next two concrete steps:

1. **Set your overall budget** – Determine the total amount you're willing to spend on the trip, then break it down into categories (transportation, accommodation, food, activities, etc.).

2. **Build your schedule** – Outline your travel dates, key destinations, and a day-by-day itinerary, making sure the timing aligns with your budget allocations.

Once these are solid, we can move on to restaurants!",108,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r21,A_trip_planning,21,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Great! Here are the next two concrete steps:

1. **Set your overall budget** – Determine the total amount you're willing to spend on the trip, then break it down into key categories (transportation, accommodation, food, activities, and a buffer for unexpected costs).

2. **Build your schedule framework** – Decide on your travel dates and trip duration, then map out a day-by-day outline covering where you'll be each day and what major activities or commitments need to fit in.

Once you've worked through these, we can refine the details or move on to restaurants!",129,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r22,A_trip_planning,22,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Great! Here are the next two concrete steps:

1. **Set your overall budget** – Determine the total amount you're willing to spend on the trip, then break it down into categories (transport, accommodation, food, activities, etc.).

2. **Build your schedule framework** – Outline your travel dates, key destinations, and a rough day-by-day itinerary so you can start matching costs to each part of the trip.

Ready to dive into either of these?",106,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r23,A_trip_planning,23,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Here are the next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into major categories (transport, accommodation, food, activities, etc.).

2. **Outline your schedule** – Define your travel dates, duration, and a rough day-by-day structure so you can align time and costs together.

Ready to dig into either of these?",94,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_A_main_r24,A_trip_planning,24,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_main_first,main_objective,budget and schedule,restaurants,"Help me prepare the trip plan. The key things are budget and schedule, but I am also thinking about restaurants. Before we go further, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with budget and schedule first or switch to restaurants first?",Let's stay with budget and schedule first. Please give me the next two concrete trip-planning steps.,"Here are the next two concrete steps:

1. **Set your total budget** – Decide on an overall spending limit for the trip, then break it down into major categories (transport, accommodation, food, activities, etc.).

2. **Outline your schedule** – Define your travel dates, duration, and a rough day-by-day structure so you can align time and costs together.

Ready to dig into either of these?",94,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_B_side_r01,B_hiring_packet,1,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with required documents and the deadline first or switch to onboarding training first?",Let's switch to onboarding training first. Please give me the first concrete step for that.,"To get started, what's the role or position this onboarding training is for? That'll shape the first concrete step.",29,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_B_side_r02,B_hiring_packet,2,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with required documents and the deadline first or switch to onboarding training first?",Let's switch to onboarding training first. Please give me the first concrete step for that.,"To build out the onboarding training, the first concrete step is to identify the core roles or job functions the new hire will need to understand — that gives everything else a clear foundation. Can you tell me what the position is and what their main responsibilities will be?",57,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_B_side_r03,B_hiring_packet,3,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with required documents and the deadline first or switch to onboarding training first?",Let's switch to onboarding training first. Please give me the first concrete step for that.,"To kick off the onboarding training plan, start by identifying the core roles and responsibilities the new hire will need to understand in their first week — that gives you a clear foundation to build the rest of the training around.",48,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_B_side_r04,B_hiring_packet,4,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with required documents and the deadline first or switch to onboarding training first?",Let's switch to onboarding training first. Please give me the first concrete step for that.,"To kick things off, can you tell me what role or roles this onboarding training is for? That'll shape everything from content to timeline.",33,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_B_side_r05,B_hiring_packet,5,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with required documents and the deadline first or switch to onboarding training first?",Let's switch to onboarding training first. Please give me the first concrete step for that.,"To get started on onboarding training, what's the role or team this new hire is joining? That'll help me tailor the first concrete step to your situation.",38,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_B_side_r06,B_hiring_packet,6,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with required documents and the deadline first or switch to onboarding training first?",Let's switch to onboarding training first. Please give me the first concrete step for that.,"To kick things off, what's the role or position this onboarding training is for? That'll shape the first concrete step.",30,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_B_side_r07,B_hiring_packet,7,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with required documents and the deadline first or switch to onboarding training first?",Let's switch to onboarding training first. Please give me the first concrete step for that.,"To build out the onboarding training, the first concrete step is to **identify the core competencies or skills a new hire needs to have by the end of their first week.** 

Take a moment to list those out, and we'll use that as the foundation for everything else in the training plan.",67,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_B_side_r08,B_hiring_packet,8,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with required documents and the deadline first or switch to onboarding training first?",Let's switch to onboarding training first. Please give me the first concrete step for that.,"To kick things off, what's the role or position this onboarding training is for? That'll shape everything from there.",29,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
GPH2_anthropic_nrr_B_side_r09,B_hiring_packet,9,anthropic,claude-sonnet-4-6,0.0,nrr,explicit_choice_question,user_selected_after_choice_question,accept_side_first,side_topic,required documents and the deadline,onboarding training,"Help me prepare the hiring packet. The key things are the required documents and the deadline, but I also want to think about onboarding training. Before we continue, we should decide which to handle first.","Before we start the content work, let's resolve the immediate priority: should we stay with required documents and the deadline first or switch to onboarding training first?",Let's switch to onboarding training first. Please give me the first concrete step for that.,"To get started on onboarding training, what's the role or team this new hire is joining? That'll help me tailor the first concrete step to your situation.",38,869ef690ada6042ab7645c4443d975e9627a931cec088a27ea7bacd39e5cf8fe,2026-03-20T15:42:08Z
